"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1330.5/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","Cody"
"0x3a984769a08c3c162ec56d9d368e50d3d2327ffb7c9f867b3110f82edd5d5e6d","12908892","1627399847","2021-07-27 15:30:47","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.0030994","4.12483649","2301.98","","","Claim Reserved",""
"0xefe118c0d9d802ce167abe091e0e88433f9312339b9795b5ff0c696ada46921d","12908927","1627400396","2021-07-27 15:39:56","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00387425","5.1560456125","2301.98","","","Claim Reserved",""
"0x54fba1ef2e06deba0a51a2daa5e08439ee211d088d2828b0cc08d787166e62d1","12908932","1627400441","2021-07-27 15:40:41","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00402922","5.362287437","2301.98","","","Claim Reserved",""
"0x5a17ec5c88f4dd8fa133c4d9f143c920aaaa1462ea37d64359a546489a0950be","12908935","1627400482","2021-07-27 15:41:22","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00402922","5.362287437","2301.98","","","Claim Reserved",""
"0x5af527203e3bbb3d5626388566eb66a263caed274a93f8f901f8a5e3d12ccc56","12908939","1627400509","2021-07-27 15:41:49","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00402922","5.362287437","2301.98","","","Claim Reserved",""
"0x0b4fa571133d07455e630da51643106a38c4bd333f9a1c9c898e7863ef5b30dc","12908942","1627400549","2021-07-27 15:42:29","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00387425","5.1560456125","2301.98","","","Claim Reserved",""
"0x63dcced2beb1e7196767d2a0b4a264c08d56c916ddf4f9c74a76daf31a3af082","12908944","1627400596","2021-07-27 15:43:16","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00394425","5.2492051125","2301.98","","","Claim Reserved",""
"0x2f1671e1037bf2a34efbac9146e42c05bfe56fbffa97758b1e1910f1ad1017ff","12908978","1627400894","2021-07-27 15:48:14","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00294443","3.9185946655","2301.98","","","Claim Reserved",""
"0xc1d30e618dea1f5047b6513ae16eb057584db30feab9462b4ed7191cf2fd2676","12908979","1627400907","2021-07-27 15:48:27","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00294443","3.9185946655","2301.98","","","Claim Reserved",""
"0xb89b3da683e8130136ea2ac09521ee0543fd6597ebdc0337357902806e6ceecc","12908989","1627401133","2021-07-27 15:52:13","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00402922","5.362287437","2301.98","","","Claim Reserved",""
"0xa60633f69ab3cc6588041bc032a65d87d2f32c6224275a7bd169cbe1fe71e8ac","12909016","1627401542","2021-07-27 15:59:02","0xbcb891fc47d2137f8565e72b9dc5abfed7a3a348","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.001483262","1.973480091","2301.98","","","Transfer From",""
"0x2203646d5ddc949b9dfd22e23ba6ea453b3753ffac3002982996e6b805254d76","12909018","1627401550","2021-07-27 15:59:10","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.0467256075","62.16842077875","2301.98","","","Claim Reserved",""
"0x75daa1aef4c10fde5f5e8699a96b062d4f1458f4baa2bc6a9aa12c980da5c51c","12909033","1627401718","2021-07-27 16:01:58","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.0035627603","4.74025257915","2301.98","","","Claim Reserved",""
"0x39fa0ad4963d86eedf4ebb2a16a9cd87bcaca8c1eec00f142ca13fe1bd4e9e71","12909033","1627401718","2021-07-27 16:01:58","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00621989852","8.27557498086","2301.98","","","Claim Reserved",""
"0xa5547046953235c7bcba91f26764de46ee69901fefb1f882f10766ff15a8d14b","12909047","1627401912","2021-07-27 16:05:12","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.02747700428","36.55815419454","2301.98","","","Claim Reserved",""
"0x26d7dc4ce764b11b79340b65183db1409a237183b82156f8bb02737e62f45c9b","12909055","1627402000","2021-07-27 16:06:40","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.05411278147","71.997055745835","2301.98","","","Claim Reserved",""
"0xd21de1ce329b8faa12bab27cc2d00bd7653080bc556a6a7ff14fc0062e0ad503","12909063","1627402055","2021-07-27 16:07:35","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.08068418666","107.35031035113","2301.98","","","Claim Reserved",""
"0x49d96f466acf60a4bfec07e5538265dbac9e11b4a7972c3feae3b99e146b6e57","12909081","1627402225","2021-07-27 16:10:25","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.088640985","117.9368305425","2301.98","","","Claim Reserved",""
"0x30645dfed75260c541a43c519395a38748aef0717301d0ae2e8e34e407e0fd3f","12909089","1627402279","2021-07-27 16:11:19","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.055701217","74.1104692185","2301.98","","","Claim Reserved",""
"0x82fc6e3be5aa577d4f7a59137512863f2aa90f6f38eaf521c1cd365ce94c0c74","12909098","1627402369","2021-07-27 16:12:49","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.055416217","73.7312767185","2301.98","","","Claim Reserved",""
"0x191997f373b817e7056adef7dc2139caf2e8553f5a7a9c05995fb061ac849ba4","12909124","1627402707","2021-07-27 16:18:27","0xd3aefe3c531e3e2eb0689206e7d495843c943550","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00129242","1.71956481","2301.98","","","Transfer From",""
"0x9399aa3902a124e33eb64f137fff3c861c26a465f76fec71049d690c4079d1f2","12909129","1627402766","2021-07-27 16:19:26","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00203192","2.70346956","2301.98","","","Set Provenance Hash",""
"0x4d917ef609c255c5172863626e17d9af08b9b196e65e4d8203593606ccdac260","12909550","1627408444","2021-07-27 17:54:04","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.000522432","0.695095776","2301.98","","","Set Price",""
"0x598faa7ae6012e702da3a92175f910d88023193c776218eddb0b6957c212597b","12909735","1627411293","2021-07-27 18:41:33","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.003046098","4.052833389","2301.98","","","Set Base URI",""
"0x0b6653d8407bc67789d8e882f16d32014331b74ffe2145daaa977905f577107d","12909762","1627411667","2021-07-27 18:47:47","0x852222d72fd4233f81545ca0a805b85d91b1ef68","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00140241","1.865906505","2301.98","","","Set Approval For All",""
"0x21b0f77263c35642c97ce15d9e14b2c237f67c7e8f8448891c84bfcc4e9210a1","12909820","1627412439","2021-07-27 19:00:39","0x6e6a9a9a910edc91fcead64dd73faa4a83a860ab","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.28","0","372.54","0.00238","3.16659","2301.98","Error(0)","Reverted","Mint",""
"0x34f0d83738147633591e5e7b8dd0b9dc071f2c47fdd0c5e7bd5f421bb2db3b84","12909823","1627412493","2021-07-27 19:01:33","0xc9b6321dc216d91e626e9baa61b06b0e4d55bdb1","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0","0","0","0.00202101","2.688953805","2301.98","","","Flip Sale Started",""
"0xe7acf89a3ca3b375f60b86b69ee5a676dd7f1ebd160cca4540bdaadb7047edc1","12909824","1627412507","2021-07-27 19:01:47","0x6d8dec3fd68d94a7189a98346ea52b4d32e00012","0xe785e82358879f061bc3dcac6f0444462d4b5330","","1.05","0","1397.025","0.2653977","353.11163985","2301.98","","","Mint",""
"0x3686f57c971b4d3fc8b7af7a787d41bca08b2790a16a327fec743e75ead1c784","12909824","1627412507","2021-07-27 19:01:47","0x51690c74e973b66bb60e5a4e830dceb1055a5009","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.35","0","465.675","0.021","27.9405","2301.98","Error(0)","Out of gas","Mint",""
"0x008fa91d05ee1bc81d56759ad7682f5ae5660dbcbd08913c99ed3d29fe95d06f","12909824","1627412507","2021-07-27 19:01:47","0x6e6a9a9a910edc91fcead64dd73faa4a83a860ab","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.28","0","372.54","0.0497971","66.25504155","2301.98","","","Mint",""
"0x332d12deaac4dbfaef1b749d60aeed99f26b8ba6a09b289dae0c5ec642babe77","12909824","1627412507","2021-07-27 19:01:47","0x1b63142628311395ceafeea5667e7c9026c862ca","0xe785e82358879f061bc3dcac6f0444462d4b5330","","1.4000000000000001","0","1862.7","0.1760403","234.22161915","2301.98","","","Mint",""
"0xd0cdb7890c199d6d0edd159f687cf339f8d8affebca370b8239ab87e3932b184","12909824","1627412507","2021-07-27 19:01:47","0x07e220bbbbf522ee6d85fe88a40f53f535cb3a11","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.0090744","12.0734892","2301.98","","","Mint",""
"0xcbe665382532fdb244a998d673c621a0c1b240deade27186aa01630ea386b09e","12909824","1627412507","2021-07-27 19:01:47","0xe70101ac5d6db9f867eb53bb80220b85af488c4f","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.35000000000000003","0","465.675","0.0306774","40.8162807","2301.98","","","Mint",""
"0xa9b3da2917c12ef88f14bec538c8b5819e8d22370853ee29171c4ae2592b78d2","12909824","1627412507","2021-07-27 19:01:47","0x11b8b4b5c6d29f35a965031abe19ee84c4e6dd7d","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.007562","10.061241","2301.98","","","Mint",""
"0x4e1739e23804b6db723f56fc54a004dbec1d18d3f2e01f69d8b03da0e2c56752","12909824","1627412507","2021-07-27 19:01:47","0xde07016d42fd56977a58db6056ff43b4e21769f7","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.7000000000000001","0","931.35","0.05957165","79.260080325","2301.98","","","Mint",""
"0x8f4e4d92ab66f4557166da6d5c5e5cf01056eeaad160348bdd927eb2ab3f2485","12909824","1627412507","2021-07-27 19:01:47","0x67b70cd9e2926f901f55ac2d34d0652be975cd4e","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.007562","10.061241","2301.98","","","Mint",""
"0xd18b102f643ec9d6338541a0f4dc0a9e9d9288ee7a281f2cd9c7fed2bbb958ec","12909824","1627412507","2021-07-27 19:01:47","0x52032c05d8991402195f1b4f2ae1869f46f953ae","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.01334085","17.750000925","2301.98","","","Mint",""
"0xcaea5f4c5b3e992470e5541163cb2addbb5d81cc88911ef599cca4f21c2d66ae","12909826","1627412567","2021-07-27 19:02:47","0x2e54b594ff08bad82db35892f1265994c57bf46b","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.28","0","372.54","0.02489855","33.127520775","2301.98","","","Mint",""
"0xf7c79ae829eead24b19d36f854333fac61ac1294b9451d8dab41b33cffe6c9c7","12909826","1627412567","2021-07-27 19:02:47","0xf18cb228f8ea1f25329e016ba85b7f7600ebe9ff","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.0068058","9.0551169","2301.98","","","Mint",""
"0x3ce741bb4c7c5589a7614e912c6ae128805266b409316718e0e0d06b19358807","12909826","1627412567","2021-07-27 19:02:47","0x338050301df259ab1aee79026e6e1bff7b10c899","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.7000000000000001","0","931.35","0.052423052","69.748870686","2301.98","","","Mint",""
"0xe9faaaeb19ba367ebed653a331d7a0ee15d4d8912ff99a486a67a9accba81b25","12909826","1627412567","2021-07-27 19:02:47","0xddb9f678596420b8be19f68a9c1404f69b513da7","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.00635208","8.45144244","2301.98","","","Mint",""
"0x0dc3c21a0827133fa406a5e66aff685ee59ed697d6f4063310534358f7e043d0","12909826","1627412567","2021-07-27 19:02:47","0x209af07a4b6b2d15923ffa8c3d41cdac49bc6c4f","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.011206314","14.910000777","2301.98","","","Mint",""
"0x4475ad7606ccbfeaeb7c052620cad6c3a6fa4e051eb0edf9f2aee4438e44db9e","12909826","1627412567","2021-07-27 19:02:47","0x6428d1cadd917db40b5289a296f89f25d969c496","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.00620084","8.25021762","2301.98","","","Mint",""
"0xae072989c1819e386a0900f0430b1f34480e19e206494eb796cc743d042d54c9","12909826","1627412567","2021-07-27 19:02:47","0x2a8f1940ff9edb8a6be937f171cc12e1e2eab264","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.21000000000000002","0","279.405","0.015678154","20.859783897","2301.98","","","Mint",""
"0x8dea5f2855bebd702ab9886876193069d2c4916d20de62c86ce6e7d2ab5f1107","12909826","1627412567","2021-07-27 19:02:47","0x2d89cc4e013db2908b877c51d39ff63982761c96","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.35","0","465.675","0.02454192","32.65302456","2301.98","","","Mint",""
"0xaf971cde57efec27701d2b0ca0fabd473303f95ae872541084e4f2e9b01132e9","12909826","1627412567","2021-07-27 19:02:47","0xacda061973a5c4eb4f9573c199772a31d9ca2829","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.42000000000000004","0","558.81","0.026977625","35.8937300625","2301.98","","","Mint",""
"0xf05fec70037dbebf8c3a1918122223a09917ae9498c6f2d14564dd618f17a538","12909826","1627412567","2021-07-27 19:02:47","0x6db5e720a947c7cc2f3fcad4cf5058402fc456c6","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.28","0","372.54","0.018424927","24.5143653735","2301.98","","","Mint",""
"0xff8b43feadbe1a82cf42861106f87f43fdc0a6171d0c98b2627868f254bd1edc","12909826","1627412567","2021-07-27 19:02:47","0xfe1cb37f242cd182387245539aa706d92fe491c4","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.00559588","7.44531834","2301.98","","","Mint",""
"0x4f5fcba2a75021f0df62445df93556e6af0435a0fa7dece7391188d3fc990d0d","12909827","1627412573","2021-07-27 19:02:53","0x9be96a6e861d2e5aff1fe0738bed664b6f0b543e","0xe785e82358879f061bc3dcac6f0444462d4b5330","","1.4000000000000001","0","1862.7","0.1760403","234.22161915","2301.98","","","Mint",""
"0xff281b477eadccae582ee5811189a9f2a389bcd45355b14ea807c50cc9aa23ea","12909827","1627412573","2021-07-27 19:02:53","0x708c0f5a287ec8f8207e741024da27740ecd7119","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.020011275","26.6250013875","2301.98","","","Mint",""
"0xe9a4aaa40e4d23f9503f48d43d608b5804257216817c0ddb7d8f6a401e2eddf1","12909827","1627412573","2021-07-27 19:02:53","0x9be96a6e861d2e5aff1fe0738bed664b6f0b543e","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.35000000000000003","0","465.675","0.0306774","40.8162807","2301.98","Error(0)","Out of gas","Mint",""
"0x06df5c187afe772a3efa21b3ff5fcc17877c4dfd0ec72f4c93c5288bdf806003","12909827","1627412573","2021-07-27 19:02:53","0x30965b30bbbd150d634ca46d5c9b38b2fb9c2f53","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.21000000000000002","0","279.405","0.0191197","25.43876085","2301.98","","","Mint",""
"0x4daf63eaf2e34492f8f5e571f35d84671713bbf0e629664ef611407e46df2e33","12909827","1627412573","2021-07-27 19:02:53","0xc1a5f69b37e8a6080a22261890d2538c558a3d7a","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.01334085","17.750000925","2301.98","","","Mint",""
"0x18ea99369e8c5f5b763a6bc8618950e64941dc186177dda2882fb42d864ceae9","12909827","1627412573","2021-07-27 19:02:53","0x6305e1ac90be03abc2c7a0866d51e46562247d1f","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.00161","2.142105","2301.98","Error(0)","Out of gas","Mint",""
"0x7aca2192c441c16eee73e4e440e4898bff0bdbb3f94af69f623306da723dae4a","12909827","1627412573","2021-07-27 19:02:53","0xb6c1fc760a0ed5825cf54a104fdad1f954385d34","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.012006765","15.9750008325","2301.98","","","Mint",""
"0xfb6f28c8af903c1571f34c86e504a6b537d6d2c6bccc540e1867f82e4704171a","12909827","1627412573","2021-07-27 19:02:53","0xed0597cf344b344328f9091bd9931e14db6cc799","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.35000000000000003","0","465.675","0.026996112","35.918327016","2301.98","","","Mint",""
"0xf526b360c65b653100a29a7a36afe5c42125602678e00753f7d39b734307bbeb","12909827","1627412573","2021-07-27 19:02:53","0x5158b16a1de18451a227a3313d0e4f8102418c6b","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.21000000000000002","0","279.405","0.016825336","22.386109548","2301.98","","","Mint",""
"0x41444cafa2fa77e36937bb6052f4ecdc2fa93421a6dbad6d579e5e516787e685","12909827","1627412573","2021-07-27 19:02:53","0x6a8a5c4a843f1dd1f3a769c75c7112be2a568b79","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.21000000000000002","0","279.405","0.014148578","18.824683029","2301.98","","","Mint",""
"0x66e1724e86225b61db9870826c1f668348008828e7f233bc6eaef421a2696dc6","12909827","1627412573","2021-07-27 19:02:53","0xf36f664ebfb15ceaf63afc1e34465407169c6a96","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.009872229","13.1350006845","2301.98","","","Mint",""
"0x8582c379b9d59f34155a4f868a471ee1c949a86904a660fc68e45d556edf4f86","12909827","1627412573","2021-07-27 19:02:53","0x15ab194e35fb2b864d7bce1c0ae07eb8ba3c6db4","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.00559588","7.44531834","2301.98","","","Mint",""
"0xa31e5c77c1da9a2655c1ca79ce3ca95015d6bf51eb60c49d5698b0d00a959f1d","12909827","1627412573","2021-07-27 19:02:53","0x825aface2f312be935594da8c6936918f8939fbc","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.0096854571","12.88650067155","2301.98","","","Mint",""
"0xe9b82be73329d22b551785fc01c47ee031f140190e7d03af8e48fc503fa0bccf","12909828","1627412601","2021-07-27 19:03:21","0xe05c1923d8dd6070a1b4089e99d2c0af9541ff91","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.07","0","93.135","0.0056730124","7.5479429982","2301.98","","","Mint",""
"0x19b3d0fb7431a155f4c437733b3aed024168e04a307a560adbad03d74a2deb7e","12909828","1627412601","2021-07-27 19:03:21","0x9f46e16e3fdf112497bdf747ac0c8c86ec43800c","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.009605412","12.780000666","2301.98","","","Mint",""
"0xc38cdf833a700a5560fceb917e1d821d8c98f6e541026e6d0dca7792621a6d50","12909828","1627412601","2021-07-27 19:03:21","0x01c463dfcbd285cf4733f6ec1e4bf58e8182b088","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.21000000000000002","0","279.405","0.013766184","18.315907812","2301.98","","","Mint",""
"0xd9828feec345eb4e0f2fe2d65af0da0ce282acbe058690adb9381a4390712873","12909828","1627412601","2021-07-27 19:03:21","0xcb848f0ede8dbdcf9928672f995256232efc0464","0xe785e82358879f061bc3dcac6f0444462d4b5330","","0.14","0","186.27","0.009605412","12.780000666","2301.98","","","Mint",""
